source,scraped_at,url,sku,title,ad_id,row_key,advertiser_name,region,first_shown_at,last_shown_at,days_shown,creative_type,video_count,image_count,video_urls,cover_urls,image_urls,audit_status,sor_audit_status,show_mode,ad_type,rejection_info,estimated_audience,page,position
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877066373887234&region=DE,1877066373887234,back in stock & buy more save more today only!!!!,1877066373887234,DE:1877066373887234,安徽金尚机械制造股份有限公司,DE,2026-09-22T22:03:03+00:00,2026-09-22T22:03:03+00:00,0,video+image,1,1,https://library.tiktok.com/api/v1/cdn/1790116006/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vZTRmZjY0NjAxY2E5N2VlYjJkMDBiNTJjZTc0Mzc4OGYvNmFiMzU1MGIvdmlkZW8vdG9zL2FsaXNnL3Rvcy1hbGlzZy12ZS0wMDUxYzAwMS1zZy9vY0dyeVNlSUpQZmRWTGlHY0hmQ0ExZ3VJWkVENklFQWJ4bXFEbS8=/e744d1ca-c122-4411-82b9-d73744da3eb0?a=475769&bt=862&btag=e000b0000&bti=PDU2NmYwMy86&ft=.NpOcInz7ThtW3hGXq8Zmo&l=20260923062645E40B2AE4A6B6CF14067E&mime_type=video_mp4&rc=NjNkMzU2aTg7MzgzZWY8NUBpajV0dHk5cjxoZDMzODYzNEBeYC8wXjQzXjUxMF4yMmNjYSMubl9nMmRzZm1hLS1kMDFzcw%3D%3D&signature=%2FPDRfnYIYsWIt2f7I%2F8mmR65Aj%2FHEvxV0E3ElpqOIXU%3D&vvpl=1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c705cb7aff0a6d4f88b0fc~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=61a00d36&x-expires=1790136000&x-signature=SHq9fvcNnpC%2BAiT5XP0YnzC5q1s%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c705cb7aff0a6d4f88b0fc~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=61a00d36&x-expires=1790136000&x-signature=SHq9fvcNnpC%2BAiT5XP0YnzC5q1s%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,1,2,,0-1K,1,11
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877066373966338&region=DE,1877066373966338,back in stock & buy more save more today only!!!!,1877066373966338,DE:1877066373966338,安徽金尚机械制造股份有限公司,DE,2026-09-22T22:03:03+00:00,2026-09-22T22:03:03+00:00,0,video+image,1,1,https://library.tiktok.com/api/v1/cdn/1790116006/video/aHR0cHM6Ly92MTZtLnRpa3Rva2Nkbi5jb20vMDZkMjAzN2JjMDg1NDVlZjQ5ZjEzOWIxNzEzNDUxOGUvNmFiMzU1MWYvdmlkZW8vdG9zL2FsaXNnL3Rvcy1hbGlzZy12ZS0wMDUxYzAwMS1zZy9vQVRYVHV3MHRpa3lEQ3gxQVJReUU2SXlmU0JDNkFBcWRCMG1XaS8=/c444d928-81f6-46b4-86db-1c97c6a7ca03?a=475769&bt=811&btag=e000b8000&bti=PDU2NmYwMy86&ft=.NpOcInz7ThtW3hGXq8Zmo&l=20260923062645E40B2AE4A6B6CF14067E&mime_type=video_mp4&rc=O2dnPDhmMzw0PDplaTdkZ0Bpandwdm45cjxoZDMzODYzNEBgYjQzLjYuNmAxNjAzMV4wYSM1cGEuMmRzZm1hLS1kMDFzcw%3D%3D&signature=%2Bm8VwHHKcmq8oSNMcPd9RYxqO8Vykv1pmpUD%2FpEaJGg%3D&vvpl=1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c710aa3aaab4984e68a7bd~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=1724f584&x-expires=1790136000&x-signature=SVnJdomndvW9yJ%2FrM%2BcA2vwk6gc%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c710aa3aaab4984e68a7bd~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=1724f584&x-expires=1790136000&x-signature=SVnJdomndvW9yJ%2FrM%2BcA2vwk6gc%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,1,2,,0-1K,1,12
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877065664658722&region=DE,1877065664658722,back in stock & buy more save more today only!!!!,1877065664658722,DE:1877065664658722,安徽金尚机械制造股份有限公司,DE,2026-09-22T22:04:41+00:00,2026-09-22T22:04:41+00:00,0,video+image,1,1,https://library.tiktok.com/api/v1/cdn/1790116007/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9kYjU4Y2UxNmM3YjYwODBkNjQ5MjMyODlhN2FlYzA5MS82YWIzNTUzMy92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29FSXlFUUJJTjZvc0F6RHFNRk93ZlJGaDhrbURuRURnVWV1VEJvLw==/46b34078-42ee-44ca-a7db-1a268a380c11?a=475769&bt=575&btag=e00088000&bti=PDU2NmYwMy86&ft=.NpOcInz7ThdW3hGXq8Zmo&l=20260923062646E40B2AE4A6B6CF1406CC&mime_type=video_mp4&rc=ZWRpZGg6ZmRlNmk0O2k1ZkBpM2trN205cjxoZDMzODYzNEAvNV42MGFjXjIxLWI1MV8uYSNycDMwMmRzZm1hLS1kMDFzcw%3D%3D&signature=cImwBuw8Ej1t6uxXll%2BJ5aSCGdq1F9QpH1%2BWquUoJPg%3D&vvpl=1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c74acc4b845dd24242ae5c~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=79b30757&x-expires=1790136000&x-signature=x%2BZl0WCpBDexcbrRpDp8p7ZryrY%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c74acc4b845dd24242ae5c~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=79b30757&x-expires=1790136000&x-signature=x%2BZl0WCpBDexcbrRpDp8p7ZryrY%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,1,2,,0-1K,2,1
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877066373877793&region=DE,1877066373877793,back in stock & buy more save more today only!!!!,1877066373877793,DE:1877066373877793,安徽金尚机械制造股份有限公司,DE,2026-09-22T22:03:03+00:00,2026-09-22T22:03:03+00:00,0,video+image,1,1,https://library.tiktok.com/api/v1/cdn/1790116007/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iNjhiOTY0YTllMjI4NmVjMzdmY2I1YjM2YWFiMjFmOS82YWIzNTUzZC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL284RHlFVXVuRUJqc2xJRXlUZk42RDd6QjdrenN1Z2UzUTJBSEZxLw==/017bea6c-ebde-4915-b4c4-9972a500d825?a=475769&bt=1071&btag=e00088000&bti=PDU2NmYwMy86&ft=.NpOcInz7ThdW3hGXq8Zmo&l=20260923062646E40B2AE4A6B6CF1406CC&mime_type=video_mp4&rc=OmhoNDpnNGhlNTUzaWRmaUBpM3hlcHM5cjxoZDMzODYzNEA2LTM2MGBeNWMxYDExL2BhYSNqMHJxMmRzZm1hLS1kMDFzcw%3D%3D&signature=%2Bp4WQSmkDPiErIGQTdM05kDh56OtXWPCWIjwBs652TI%3D&vvpl=1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c703bb8b70148c42398f13~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=376a0dbd&x-expires=1790136000&x-signature=WZOxPro1HtEQmtV7Y3i49ADZjLY%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c703bb8b70148c42398f13~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=376a0dbd&x-expires=1790136000&x-signature=WZOxPro1HtEQmtV7Y3i49ADZjLY%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,1,2,,0-1K,2,2
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877065664651842&region=DE,1877065664651842,back in stock & buy more save more today only!!!!,1877065664651842,DE:1877065664651842,安徽金尚机械制造股份有限公司,DE,2026-09-22T22:04:41+00:00,2026-09-22T22:04:41+00:00,0,video+image,1,1,https://library.tiktok.com/api/v1/cdn/1790116007/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9mOTNjOTgzNjE0MzVhYzQ4MzY1Mjg5ZjQyYTQ1Y2ZmNC82YWIzNTUyMC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29RVEdEWlBvQ0VBZEJDQ1N0VzZKeWVRdTVBSWZQQ0dDVkllYmtMLw==/94297f80-6d98-424e-9644-821d0600111d?a=475769&bt=811&btag=e000b8000&bti=PDU2NmYwMy86&ft=.NpOcInz7ThdW3hGXq8Zmo&l=20260923062646E40B2AE4A6B6CF1406CC&mime_type=video_mp4&rc=PGQ5Nzg8NGRkZTM3ZTM8O0BpajR0dHk5cjxoZDMzODYzNEAvMTExNS5fNmAxYWEuNDI2YSNwbl9nMmRzZm1hLS1kMDFzcw%3D%3D&signature=flPTR9k%2F70yZTAtSMBCpgKruQtuQcXRUppbQ1AaQeXI%3D&vvpl=1,https://p19-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c710aa3aaab4984e68a7bd~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=71bf2405&x-expires=1790136000&x-signature=oFypLN%2B1bjpc8jdJK6mD4JAZhug%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,https://p19-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c710aa3aaab4984e68a7bd~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=71bf2405&x-expires=1790136000&x-signature=oFypLN%2B1bjpc8jdJK6mD4JAZhug%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,1,2,,0-1K,2,4
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877065237191714&region=DE,1877065237191714,back in stock & buy more save more today only!!!!,1877065237191714,DE:1877065237191714,安徽金尚机械制造股份有限公司,DE,2026-09-22T22:04:41+00:00,2026-09-22T22:04:41+00:00,0,video+image,1,1,https://library.tiktok.com/api/v1/cdn/1790116007/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iYjc2NmFlMmRhYjlhNTc3OTdmM2RlYzkzODM5NDI3My82YWIzNTUzOC92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29rUVJobjZmTnFFY2lVQkNCb0R5ZWtGdWlUMXNnQW1JTTU2RUVELw==/4e365abd-c193-4110-9f7a-fa4975f4ef77?a=475769&bt=748&btag=e00088000&bti=PDU2NmYwMy86&ft=.NpOcInz7ThdW3hGXq8Zmo&l=20260923062646E40B2AE4A6B6CF1406CC&mime_type=video_mp4&rc=PGVnZ2k5ZTY0Nzk5Mzg0ZEBpM2trN205cjxoZDMzODYzNEA1LzQtY19gNS4xYDI0MjNjYSNxcDMwMmRzZm1hLS1kMDFzcw%3D%3D&signature=zIEEo8NnNbjZp29ZDMnXmS6xMBcs6dXXm%2FI0VpDZJ0M%3D&vvpl=1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c7cfc16938a7fc4dd8af36~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=200808bd&x-expires=1790136000&x-signature=TVEGzHFhUg7LPuEnww2ZasCqYuc%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c7cfc16938a7fc4dd8af36~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=200808bd&x-expires=1790136000&x-signature=TVEGzHFhUg7LPuEnww2ZasCqYuc%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,1,2,,0-1K,2,5
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877065237167106&region=DE,1877065237167106,back in stock & buy more save more today only!!!!,1877065237167106,DE:1877065237167106,安徽金尚机械制造股份有限公司,DE,2026-09-22T22:04:41+00:00,2026-09-22T22:04:41+00:00,0,video+image,1,1,https://library.tiktok.com/api/v1/cdn/1790116007/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9mYzc3N2JjZTFjYzMzMjMyM2ZiYTkxMTFmMzE1MDA0Ny82YWIzNTUwYy92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29jR3J5U2VJSlBmZFZMaUdjSGZDQTFndUlaRUQ2SUVBYnhtcURtLw==/02c27c15-e883-4839-987c-39ddeb4f9977?a=475769&bt=862&btag=e000b0000&bti=PDU2NmYwMy86&ft=.NpOcInz7ThdW3hGXq8Zmo&l=20260923062646E40B2AE4A6B6CF1406CC&mime_type=video_mp4&rc=MzM3OmRmMzY6NGU2NjY8aEBpM3hlcHM5cjxoZDMzODYzNEAwXjVhLjJhNTIxYTVfMi8xYSNnMHJxMmRzZm1hLS1kMDFzcw%3D%3D&signature=DnQPMX%2BCe4vBg8mdfN9gGY5b2HT3u0A%2FWeNfGaXhQX0%3D&vvpl=1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c705cb7aff0a6d4f88b0fc~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=61a00d36&x-expires=1790136000&x-signature=SHq9fvcNnpC%2BAiT5XP0YnzC5q1s%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c705cb7aff0a6d4f88b0fc~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=61a00d36&x-expires=1790136000&x-signature=SHq9fvcNnpC%2BAiT5XP0YnzC5q1s%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,1,2,,0-1K,2,7
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877065939350818&region=DE,1877065939350818,регистрируйся по ссылке,1877065939350818,DE:1877065939350818,,DE,2026-09-22T21:58:12+00:00,2026-09-22T21:58:12+00:00,0,image,,1,,,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c7a32ae374aa58418f952f~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=7f875a27&x-expires=1790136000&x-signature=bqPqRVjxhDXMIXpKIhaNnNxOwJY%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,2,2,,0-1K,2,9
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877066062400801&region=DE,1877066062400801,регистрируйся по ссылке,1877066062400801,DE:1877066062400801,,DE,2026-09-22T21:52:44+00:00,2026-09-22T21:52:44+00:00,0,image,,1,,,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c77b87e64b59f647a784a1~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=42df8e89&x-expires=1790136000&x-signature=%2Fu6qACT%2F4nrPitHRr7ogYidCpI4%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,3,2,2,"{""affected_regions"": [""DK""], ""automated_notice"": ""we have used automated measures in making this decision."", ""hit_illegal_content_reason"": 0, ""reasons"": [""Our review shows that your advertising content may violate TikTok's advertising policies by promoting misleading employment or money-making opportunities. This may include unclear job or opportunity descriptions, misleading language about qualification requirements, or instructions for users to communicate outside the platform""], ""reporting_source"": ""We proactively enforce our Advertising Policies through a mix of technology and human moderation. We have detected this policy violation using automated measures.""}",0-1K,2,10
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877065537382433&region=DE,1877065537382433,back in stock & buy more save more today only!!!!,1877065537382433,DE:1877065537382433,安徽金尚机械制造股份有限公司,DE,2026-09-22T22:03:24+00:00,2026-09-22T22:03:24+00:00,0,video+image,1,1,https://library.tiktok.com/api/v1/cdn/1790116007/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS8wMWZjOGRkOWI5ZTk3OTc3NWRhNmU0MGVmZTIwOWUzNS82YWIzNTUzMi92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29zQUZFQkFGUlFubUZOZ2dYNkRzUWFJdWQyellEZmZCUVRscWlsLw==/97cd5ac3-b710-43e4-8c05-1ac4ef89821c?a=475769&bt=523&btag=e00088000&bti=PDU2NmYwMy86&ft=.NpOcInz7ThdW3hGXq8Zmo&l=20260923062646E40B2AE4A6B6CF1406CC&mime_type=video_mp4&rc=Ozw7Mzc2N2hoaTk1ZDVoaEBpamZ0dHk5cmZoZDMzODYzNEBjMS5gYGIuNi8xMGJgYDExYSM0Zl9nMmRjYW1hLS1kMDFzcw%3D%3D&signature=hRf8buWSbfT9NV5LHd0y1l9jXJZp0EbXrHjkjpQ4s6A%3D&vvpl=1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c7bdfb4dd502e04aeba424~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=fe17bded&x-expires=1790136000&x-signature=VcfJ5La5guy%2BbZOOqVBW41KXD3E%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,https://p16-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c7bdfb4dd502e04aeba424~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=fe17bded&x-expires=1790136000&x-signature=VcfJ5La5guy%2BbZOOqVBW41KXD3E%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,1,2,,0-1K,2,11
library.tiktok.com,2026-09-22T22:26:45Z,https://library.tiktok.com/ads/detail/?ad_id=1877065537357825&region=DE,1877065537357825,back in stock & buy more save more today only!!!!,1877065537357825,DE:1877065537357825,安徽金尚机械制造股份有限公司,DE,2026-09-22T22:03:24+00:00,2026-09-22T22:03:24+00:00,0,video+image,1,1,https://library.tiktok.com/api/v1/cdn/1790116007/video/aHR0cHM6Ly92NzcudGlrdG9rY2RuLmNvbS9iOThiMTA3ODc2YWFiZDdjNjY4ZjkwOGNmZWY4OTIzMi82YWIzNTUyOS92aWRlby90b3MvYWxpc2cvdG9zLWFsaXNnLXZlLTAwNTFjMDAxLXNnL29NSWVjTDFrQXN1YlVHTXBJVzVEanNiZmVMSUdaVjNvQWdDeVFrLw==/6e822dcb-a0c4-4259-a9d8-30d4148f8388?a=475769&bt=996&btag=e00088000&bti=PDU2NmYwMy86&ft=.NpOcInz7ThdW3hGXq8Zmo&l=20260923062646E40B2AE4A6B6CF1406CC&mime_type=video_mp4&rc=OjtlM2c7aGg1OzY3ODVnN0Bpam55bG05cmZoZDMzODYzNEAvNjNjYmIzX2MxLzUtMTNfYSNpYjYyMmRjYW1hLS1kMDFzcw%3D%3D&signature=nDt6fQSyzqs5bdjUsLwTUEP8ZLIKMgA0k6HTD1FYG4w%3D&vvpl=1,https://p19-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c7fc7ec4c15b0b456ebba6~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=15f913c8&x-expires=1790136000&x-signature=L6i01G%2Bfe2TJKJNQ2SuB0%2FTolcg%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,https://p19-common-sign.tiktokcdn.com/ad-site-i18n-sg/20260922c7c7fc7ec4c15b0b456ebba6~tplv-tiktokx-origin.jpeg?dr=14582&refresh_token=15f913c8&x-expires=1790136000&x-signature=L6i01G%2Bfe2TJKJNQ2SuB0%2FTolcg%3D&t=4d5b0474&ps=13740610&shp=0c75dd76&shcp=9b759fb9&idc=sg1,1,1,1,2,,0-1K,2,12
